t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,label,ID,date,channel
207.3333333,207.6666667,207,208.3333333,209.3333333,201.3333333,189.3333333,189,193,153.3333333,54,7.333333333,172,456.3333333,331.6666667,-873,-3314.333333,-6241.333333,-8430,-9114.666667,-8505,-7437.333333,-6594.666667,-6080.333333,-5602.666667,-4917.666667,-4043.666667,-3155,-2384.666667,-1753.666667,-1227.333333,-785.6666667,-417.6666667,-82,295.3333333,752.6666667,1235.333333,1628.333333,1871,2030.333333,2219.333333,2463.333333,2661.666667,2711.333333,2642.333333,2608.666667,2741.666667,3000.666667,3201,3173,2914.666667,2607.666667,2470.666667,2579.333333,2783.333333,2841.333333,2631.666667,2273.333333,2024.666667,2030,2196.333333,2295,2206.333333,2036.333333,1985.333333,2112,2243.666667,2150.666667,1796.333333,1396,1228,1379,1703.333333,1981.333333,2108,2129.666667,2148.333333,2215.666667,2313.333333,2403,2467.333333,2511,2531,2499.333333,2383,2171,1899.666667,1629.666667,1407.666667,1243,1119.333333,1014.333333,915.6666667,810.6666667,678.3333333,502.6666667,292.6666667,90,-54.66666667,-118,-128.6666667,-152.3333333,-239,-390.6666667,-561.3333333,-697.3333333,-775.6666667,-813.6666667,-837.3333333,-857.6666667,-859.3333333,-830,-786.3333333,-777.6666667,-846.3333333,-987.3333333,-1150.333333,-1271,-1314.333333,-1299.666667,-1277.333333,-1297.666667,-1378.666667,-1496.333333,-1592.666667,-1618.333333,-1572.333333,-1496.666667,-1433.666667,-1379,-1288.333333,-1134.333333,-945.6666667,-786,-690,-635,-566.3333333,-457.6666667,-335.6666667,-245.3333333,-206.3333333,-198,-181.6666667,-144,-101.6666667,-76.66666667,-71.66666667,-68,-57.66666667,-49.33333333,-65.33333333,1-Benz,1,20.6.21,1
423,398.3333333,352.6666667,290,224,179,170,173.6666667,137.6666667,63,60.66666667,232,438.6666667,212,-946.6666667,-3066.333333,-5506.666667,-7363.666667,-8124.333333,-7941,-7330.333333,-6686.666667,-6064,-5343.666667,-4474,-3544,-2686,-1964.333333,-1365,-843,-366.6666667,79,526,1024.666667,1589,2128.333333,2495,2621,2603.666667,2616,2723,2823,2777.333333,2582,2379,2314.333333,2411.333333,2581.333333,2718.666667,2779.666667,2782.333333,2754.333333,2704.333333,2623,2504,2354,2193.333333,2049,1959.333333,1967.666667,2101,2303.666667,2439,2376,2103,1758.666667,1518.333333,1459.333333,1516,1565.666667,1567.666667,1601.666667,1788,2165,2627.666667,2992.333333,3120,3013.333333,2790,2588.666667,2465,2371.666667,2231.666667,2016,1771.666667,1567.666667,1437.333333,1358.333333,1276.333333,1144.666667,954,735,533.3333333,382.3333333,282,205.3333333,113.3333333,-5.333333333,-131,-236.3333333,-323,-419.6666667,-552.3333333,-702,-811.6666667,-843.6666667,-815,-781,-782.6666667,-813,-841.6666667,-846.3333333,-827.6666667,-799,-768.6666667,-731.6666667,-686.6666667,-632.3333333,-571.6666667,-510,-455.6666667,-421,-417,-445.6666667,-494,-541.6666667,-571.6666667,-579,-566,-536.3333333,-494.6666667,-456.6666667,-440,-458.3333333,-510.3333333,-585.3333333,-660.6666667,-715,-738,-738.6666667,-749.6666667,-791.3333333,-852,-888.3333333,-866,-796,-729,-706.3333333,-717,-710.6666667,-643.6666667,1-Benz,1,20.6.21,1
-7.833333333,-19.16666667,-34.16666667,-42.16666667,-34.5,-14.16666667,19.83333333,80.83333333,136.1666667,88.83333333,-99.16666667,-234.8333333,-16.83333333,459.8333333,301.8333333,-1776.5,-6316.166667,-12265.83333,-17461.16667,-20148.16667,-20094.83333,-18377.83333,-16300.5,-14572.83333,-13275.83333,-12219.5,-11196.16667,-10019.5,-8581.166667,-6940.833333,-5302.5,-3846.833333,-2611.166667,-1519.5,-486.5,525.8333333,1512.166667,2459.833333,3348.5,4147.833333,4832.833333,5406.166667,5901.166667,6367.166667,6832.833333,7292.5,7705.166667,8009.5,8159.166667,8149.166667,8035.166667,7930.166667,7938.166667,8066.5,8192.166667,8138.833333,7828.5,7356.5,6913.166667,6634.5,6513.5,6445.5,6330.166667,6135.5,5890.833333,5646.5,5435.833333,5250.5,5044.166667,4769.5,4434.166667,4130.166667,3989.166667,4085.166667,4374.5,4725.5,5017.166667,5211.833333,5352.833333,5497.166667,5659.5,5791.5,5809.5,5654.5,5326.166667,4893.833333,4452.833333,4065.833333,3744.833333,3468.833333,3204.166667,2925.5,2612.166667,2261.5,1896.833333,1548.833333,1230.166667,923.8333333,613.8333333,303.1666667,20.5,-214.8333333,-408.5,-594.1666667,-804.8333333,-1047.5,-1293.5,-1503.166667,-1657.166667,-1772.833333,-1881.833333,-1996.833333,-2106.833333,-2194.5,-2251.5,-2286.5,-2314.5,-2344.166667,-2386.166667,-2446.5,-2532.833333,-2637.5,-2740.833333,-2808.166667,-2816.5,-2767.833333,-2695.166667,-2630.166667,-2588.166667,-2564.833333,-2544.833333,-2514.5,-2462.166667,-2383.166667,-2281.5,-2176.5,-2093.833333,-2045.833333,-2029.166667,-2022.833333,-2006.5,-1966.166667,-1903.5,-1829.833333,-1765.166667,-1724.833333,-1710.5,-1710.166667,-1703.166667,-1668.166667,-1601.166667,1-Benz,66,21.11.21 #1,1
3.333333333,-15,-28,-28,-17.33333333,0,29,83,114.3333333,21,-193,-276.6666667,47.33333333,512,23,-2719.333333,-7981,-14303.66667,-19295,-21304,-20426.66667,-18075.66667,-15741.33333,-14086.66667,-12958.66667,-11930.33333,-10735,-9341.333333,-7823,-6248.666667,-4669.333333,-3146.666667,-1759,-553.3333333,504.6666667,1494,2474.333333,3440,4341.666667,5135,5790,6294.333333,6667.333333,6968.333333,7267,7583.666667,7875.333333,8083.666667,8193.333333,8233.333333,8227.333333,8161.333333,8024.333333,7842.666667,7659.333333,7487,7297.666667,7050.666667,6735.333333,6376.666667,6019.666667,5713.666667,5496.333333,5360.666667,5250,5087.666667,4840,4546.666667,4280.333333,4083.666667,3944.333333,3845.333333,3824.333333,3967.333333,4329.666667,4862.666667,5414.333333,5823,6021,6058.333333,6022.666667,5940.666667,5766.666667,5464.666667,5072.333333,4678,4328,3999,3651,3286,2942.333333,2631.666667,2314.333333,1940.666667,1507,1063,677.3333333,397,218,89.33333333,-58.33333333,-272.6666667,-554.3333333,-860,-1129.666667,-1334.333333,-1488.333333,-1631,-1782,-1928.666667,-2044.666667,-2118.666667,-2175.666667,-2237.333333,-2297.333333,-2335.333333,-2349.333333,-2364,-2414,-2503.333333,-2604.666667,-2670.333333,-2672.666667,-2611,-2514.333333,-2418.666667,-2358,-2347,-2382,-2437.666667,-2470.666667,-2443.333333,-2350,-2221,-2103.333333,-2031.333333,-2004.666667,-1999.666667,-1987,-1940.666667,-1854.333333,-1736,-1611.333333,-1507.666667,-1443,-1411.666667,-1392.333333,-1360,-1311,-1259,-1226,1-Benz,66,21.11.21 #1,1
-42.66666667,-56,-54,-39,-22.33333333,-6,23,55,17.33333333,-133,-252,-74.66666667,367.3333333,345,-1325,-5327.333333,-10955,-16302.66667,-19529,-20033,-18611.66667,-16618.66667,-15007.33333,-13948.66667,-13075.66667,-11952.33333,-10398,-8549.333333,-6707,-5101.666667,-3777.333333,-2626.666667,-1512,-347.3333333,873.6666667,2077,3150.333333,4008,4657.666667,5188,5695,6209.333333,6697.333333,7111.333333,7429,7646.666667,7764.333333,7805.666667,7833.333333,7903.333333,8010.333333,8071.333333,8004.333333,7806.666667,7548.333333,7299,7083.666667,6900.666667,6752.333333,6631.666667,6494.666667,6264.666667,5904.333333,5461.666667,5044,4749.666667,4603,4550.666667,4504.333333,4381.666667,4148.333333,3843.333333,3587.333333,3544.333333,3830.666667,4409.666667,5083.333333,5610,5858,5869.333333,5781.666667,5709.666667,5672.666667,5610.666667,5433.333333,5084,4585,4037,3556,3186,2878.333333,2557.666667,2198.333333,1826.666667,1473,1132,781.3333333,414,53,-263.6666667,-505.3333333,-663.6666667,-758.3333333,-834,-933.6666667,-1079.333333,-1270.333333,-1487,-1700,-1878.666667,-1999.666667,-2064.666667,-2100.666667,-2146.333333,-2223.333333,-2331.333333,-2450.333333,-2552,-2612,-2625.333333,-2609.666667,-2589.333333,-2585.666667,-2600,-2630.333333,-2669.666667,-2709,-2725,-2695,-2615.666667,-2503.666667,-2384.333333,-2280,-2205,-2163.333333,-2145.333333,-2128.666667,-2090.666667,-2028,-1959.666667,-1901.333333,-1846,-1774.333333,-1679.666667,-1578,-1494.666667,-1437.333333,-1397,-1357,-1309,-1252,1-Benz,66,21.11.21 #1,1
-15.5,-20.83333333,-30.83333333,-37.83333333,-37.16666667,-30.83333333,-23.83333333,-14.83333333,-4.5,2.166666667,-9.833333333,-37.5,-46.5,5.166666667,61.16666667,-90.16666667,-739.8333333,-2033.5,-3800.833333,-5597.833333,-6970.5,-7704.5,-7886.166667,-7757.5,-7536.5,-7315.166667,-7074.833333,-6747.166667,-6284.833333,-5691.5,-5028.166667,-4363.5,-3737.833333,-3151.166667,-2584.166667,-2024.833333,-1477.5,-950.8333333,-454.1666667,6.166666667,421.1666667,789.5,1113.5,1404.5,1670.166667,1916.833333,2146.5,2353.833333,2539.5,2701.5,2844.5,2971.5,3081.5,3169.833333,3231.5,3272.166667,3306.833333,3349.833333,3401.5,3447.833333,3465.833333,3441.833333,3380.5,3300.833333,3225.166667,3166.833333,3127.166667,3094.833333,3056.5,3003.833333,2933.5,2853.5,2775.5,2713.5,2674.833333,2661.833333,2664.5,2672.166667,2672.166667,2657.5,2625.833333,2578.833333,2518.833333,2450.833333,2377.5,2300.166667,2218.166667,2130.166667,2031.166667,1925.166667,1813.5,1703.833333,1598.5,1498.833333,1401.166667,1305.166667,1209.5,1108.166667,1001.166667,890.5,787.8333333,700.5,632.8333333,576.1666667,517.5,444.8333333,355.8333333,260.1666667,171.1666667,101.5,51.5,15.5,-21.5,-69.16666667,-133.1666667,-205.1666667,-272.1666667,-322.8333333,-354.8333333,-378.1666667,-402.5,-431.1666667,-465.5,-502.8333333,-539.1666667,-567.5,-586.8333333,-597.8333333,-602.8333333,-604.5,-599.5,-587.1666667,-572.8333333,-565.8333333,-571.1666667,-583.1666667,-595.5,-601.5,-600.8333333,-596.5,-592.1666667,-585.8333333,-578.1666667,-565.5,-549.8333333,-531.5,-513.1666667,-498.8333333,-486.8333333,-474.8333333,-462.8333333,6-Ger,66,21.11.21 #1,1
0.833333333,-11.5,-22.5,-26.5,-21.83333333,-12.5,-2.5,8.5,19.83333333,20.5,0.5,-25.16666667,-13.16666667,55.5,75.5,-188.8333333,-978.5,-2338.166667,-4026.5,-5641.5,-6850.166667,-7533.166667,-7767.833333,-7712.166667,-7496.166667,-7193.833333,-6833.5,-6418.833333,-5942.5,-5398.166667,-4798.833333,-4169.166667,-3540.5,-2926.833333,-2330.833333,-1748.5,-1182.166667,-646.5,-167.8333333,244.5,595.5,910.8333333,1215.833333,1519.833333,1814.5,2080.166667,2305.833333,2489.166667,2647.833333,2796.833333,2945.833333,3089.833333,3211.833333,3299.166667,3347.833333,3372.5,3391.166667,3411.166667,3422.833333,3411.166667,3375.166667,3325.166667,3276.833333,3230.166667,3172.5,3095.166667,3010.5,2936.166667,2883.833333,2840.166667,2787.833333,2717.833333,2638.833333,2569.833333,2523.166667,2502.166667,2494.833333,2489.5,2474.5,2442.833333,2395.166667,2338.166667,2275.166667,2211.166667,2144.833333,2074.5,1996.5,1907.5,1809.5,1707.5,1604.833333,1507.166667,1417.833333,1333.166667,1251.5,1168.5,1080.833333,986.5,888.5,784.8333333,681.1666667,584.8333333,500.1666667,430.5,370.8333333,313.1666667,251.1666667,180.5,103.5,25.83333333,-45.16666667,-103.1666667,-149.1666667,-189.8333333,-231.8333333,-275.8333333,-318.8333333,-355.5,-385.5,-406.8333333,-422.1666667,-432.8333333,-445.1666667,-460.5,-474.8333333,-484.1666667,-495.5,-514.5,-543.5,-570.1666667,-581.1666667,-574.8333333,-563.5,-563.5,-576.8333333,-596.8333333,-611.1666667,-611.1666667,-600.5,-584.1666667,-568.8333333,-555.5,-543.8333333,-534.1666667,-530.5,-530.1666667,-525.8333333,-512.5,-485.5,-451.5,-422.5,6-Ger,66,21.11.21 #1,1
3.666666667,6.333333333,6.333333333,3.333333333,-1,-4.666666667,-2.666666667,6.333333333,18.66666667,24.33333333,10.33333333,-17.33333333,-20.33333333,33.33333333,79.33333333,-76,-664.6666667,-1771.333333,-3236.666667,-4733.666667,-5973.333333,-6832.333333,-7326,-7514.333333,-7446.333333,-7177,-6782.666667,-6336,-5864.666667,-5353.333333,-4781,-4153.333333,-3505.666667,-2884,-2319,-1819.666667,-1370.333333,-947.6666667,-530,-109.6666667,304.3333333,698.6666667,1055.666667,1360.666667,1605.333333,1797,1958.666667,2117,2289.666667,2475.666667,2657.666667,2816.666667,2939.666667,3022,3074.666667,3115.333333,3160,3210,3255.666667,3281,3278,3248,3199.666667,3140,3075.333333,3015,2964.333333,2924,2884.666667,2833,2762.666667,2677.666667,2593.666667,2525.666667,2482,2459,2450.666667,2445.333333,2438.333333,2423.666667,2398,2359,2305,2241,2166.666667,2087.333333,2006.333333,1925.333333,1845.333333,1762.333333,1672.666667,1577,1477.666667,1380,1287.333333,1202.333333,1120.666667,1034.333333,941.3333333,846.6666667,755,668.6666667,581,493.3333333,409.6666667,337,280,228.3333333,176.3333333,115.6666667,48.66666667,-17.33333333,-78.33333333,-130,-173,-211,-245,-278.6666667,-309.6666667,-341,-374.3333333,-408,-441.3333333,-466.6666667,-476,-471.3333333,-462.6666667,-462.6666667,-477.6666667,-505.3333333,-533.3333333,-552,-555.6666667,-548.6666667,-537,-524,-514.3333333,-508.3333333,-508.6666667,-514.3333333,-519,-519.6666667,-515,-506.3333333,-495.6666667,-486.3333333,-477,-466.6666667,-452.6666667,-436.6666667,-420.6666667,6-Ger,66,21.11.21 #1,1
-374.5,-403.1666667,-444.5,-479.8333333,-497.5,-490.1666667,-449.8333333,-365.1666667,-269.5,-261.5,-387.8333333,-482.1666667,-262.8333333,217.5,184.8333333,-1513.5,-5331.833333,-10209.16667,-14065.83333,-15433.83333,-14617.83333,-13244.83333,-12677.5,-12883.83333,-12761.16667,-11370.83333,-8791.833333,-5921.166667,-3629.833333,-2188.166667,-1318.833333,-629.8333333,48.83333333,646.5,1041.833333,1225.5,1341.5,1616.166667,2213.5,3095.833333,4031.166667,4751.166667,5138.5,5283.5,5370.5,5527.833333,5761.166667,5987.833333,6083.833333,5946.833333,5549.166667,4997.833333,4514.5,4303.5,4377.5,4544.166667,4543.166667,4256.5,3787.166667,3368.166667,3169.5,3177.166667,3205.5,3033.5,2567.166667,1948.833333,1491.166667,1458.5,1844.5,2380.833333,2771.5,2928.833333,3002.833333,3189.166667,3545.5,3967.166667,4315.166667,4508.833333,4540.166667,4425.166667,4194.5,3886.166667,3541.166667,3177.833333,2791.833333,2375.5,1928.5,1457.833333,966.8333333,469.8333333,0.833333333,-396.8333333,-707.5,-959.5,-1205.5,-1471.833333,-1741.166667,-1976.166667,-2160.166667,-2302.833333,-2422.166667,-2511.5,-2549.5,-2529.5,-2484.833333,-2468.5,-2498.5,-2535.833333,-2519.833333,-2427.166667,-2290.833333,-2171.5,-2092.833333,-2034.833333,-1960.833333,-1854.166667,-1716.5,-1555.166667,-1380.166667,-1202.5,-1039.5,-901.8333333,-787.5,-678.5,-563.1666667,-440.5,-318.1666667,-199.5,-83.83333333,19.16666667,92.16666667,118.8333333,106.1666667,86.5,95.5,142.5,197.5,234.5,256.8333333,295.8333333,372.8333333,462.1666667,518.5,521.1666667,495.1666667,484.8333333,504.5,534.8333333,552.5,546.8333333,523.8333333,1-Benz,3,21.6.21,1
-110.3333333,-139,-175.3333333,-196.6666667,-182.3333333,-125,-29.66666667,59,44.66666667,-122.3333333,-269.6666667,-85,423.3333333,471.6666667,-1193,-5163.333333,-10409.66667,-14702,-16282.66667,-15196.66667,-12966.66667,-11112.66667,-10076.33333,-9438.666667,-8805,-8209.666667,-7771.666667,-7274,-6271.666667,-4547,-2359.666667,-229.6666667,1447,2590.666667,3342,3897.666667,4412.666667,4971.333333,5537.666667,5931,5932.333333,5478.333333,4785.666667,4257.666667,4219.666667,4721,5525.333333,6260,6609,6452,5926.333333,5336,4968.666667,4935.666667,5135.666667,5363.333333,5438.333333,5289.666667,4940.333333,4469.333333,3959.666667,3488.333333,3125.666667,2934.666667,2931.333333,3044,3146.333333,3144.666667,3048.666667,2948,2958.666667,3155,3527,3983.333333,4390.666667,4653.333333,4757.333333,4748,4677.333333,4553.333333,4354.666667,4065.333333,3702.333333,3316,2969,2699.666667,2486.666667,2264,1964,1572,1143,768.3333333,513.6666667,383.6666667,303.6666667,167.3333333,-92,-456,-838,-1150.666667,-1363,-1503.333333,-1623.333333,-1756.333333,-1912.666667,-2082.333333,-2245.333333,-2386.666667,-2507.666667,-2631,-2778.666667,-2949.333333,-3119.666667,-3256.666667,-3349.666667,-3407,-3446.333333,-3472,-3480,-3477.333333,-3476.333333,-3483.666667,-3480.333333,-3432.333333,-3316,-3145.333333,-2949,-2748.333333,-2540.666667,-2313.666667,-2069.666667,-1828,-1611.666667,-1424.333333,-1251.333333,-1065.333333,-858.3333333,-641.3333333,-448,-309,-223,-155.6666667,-65.33333333,56.33333333,178.3333333,256,272.6666667,261,273.6666667,339,443,1-Benz,3,21.6.21,1
-65.16666667,-85.83333333,-94.16666667,-73.5,-34.16666667,9.166666667,57.5,124.1666667,181.8333333,135.8333333,-38.5,-136.8333333,118.5,574.8333333,331.1666667,-1758.166667,-5954.5,-10961.83333,-14686.5,-15849.5,-14853.5,-13102.5,-11638.16667,-10516.5,-9325.833333,-7985.5,-6896.5,-6423.833333,-6442.5,-6399.833333,-5732.5,-4240.5,-2194.833333,-183.1666667,1216.166667,1758.833333,1721.833333,1758.5,2443.833333,3828.166667,5403.5,6538.5,6976.833333,6942.833333,6804.833333,6711.166667,6582.5,6389.166667,6277.166667,6392.166667,6641.5,6734.166667,6465.833333,5925.833333,5394.833333,5062.5,4866.5,4606.833333,4170.5,3684.5,3410.833333,3528.5,3961.833333,4417.833333,4602.5,4438.166667,4062.5,3648.833333,3236.833333,2779.166667,2324.833333,2087.166667,2295.166667,2969.5,3862.833333,4631.5,5057.5,5131.166667,4979.5,4739.5,4487.833333,4226.5,3919.5,3530.166667,3043.166667,2473.833333,1840.833333,1148.166667,396.1666667,-396.8333333,-1172.833333,-1855.5,-2379.166667,-2706.166667,-2835.166667,-2805.5,-2688.833333,-2564.833333,-2469.833333,-2382.5,-2253.833333,-2066.166667,-1830.166667,-1558.166667,-1235.5,-858.1666667,-460.1666667,-112.5,134.5,283.1666667,359.5,364.8333333,260.5,4.5,-406.5,-921.8333333,-1455.166667,-1913.833333,-2223.833333,-2349.166667,-2311.166667,-2176.5,-2032.166667,-1935.166667,-1890.833333,-1865.166667,-1811.833333,-1720.166667,-1616.5,-1532.5,-1460.5,-1351.833333,-1170.5,-925.1666667,-665.1666667,-427.1666667,-214.1666667,-8.166666667,194.1666667,371.1666667,499.1666667,569.5,574.8333333,501.5,335.5,97.16666667,-149.1666667,-310.8333333,-324.1666667,-192.8333333,22.16666667,1-Benz,3,21.6.21,1
189.5,161.5,157.8333333,155.1666667,123.5,50.5,-25.5,-54.16666667,-28.16666667,8.166666667,12.83333333,15.5,82.5,176.8333333,44.16666667,-738.5,-2532.166667,-5408.833333,-9080.5,-12994.5,-16501.83333,-19040.5,-20321.5,-20445.16667,-19811.5,-18839.83333,-17717.16667,-16381.16667,-14745.16667,-12921.16667,-11192.16667,-9792.5,-8708.833333,-7700.166667,-6510.166667,-5075.5,-3560.5,-2205.5,-1123.833333,-260.5,506.5,1238.5,1918.166667,2530.833333,3119.166667,3744.5,4406.833333,5018.833333,5482.166667,5779.5,5981.5,6183.833333,6427.166667,6682.5,6893.166667,7033.5,7123.166667,7199.833333,7288.833333,7378.833333,7447.833333,7478.833333,7466.5,7402.5,7270.5,7073.166667,6846.5,6649.5,6525.166667,6460.166667,6399.166667,6291.166667,6134.5,5980.5,5899.166667,5916.166667,6002.5,6088.5,6122.166667,6096.833333,6044.833333,6008.833333,6006.166667,6017.5,5994.833333,5900.833333,5731.5,5525.5,5322.166667,5130.5,4932.5,4713.833333,4490.5,4286.833333,4100.166667,3898.166667,3659.833333,3400.166667,3157.166667,2955.833333,2778.166667,2585.5,2361.833333,2129.166667,1926.833333,1762.166667,1602.5,1407.5,1171.166667,930.5,721.8333333,546.5,375.1666667,192.5,23.83333333,-96.5,-165.5,-214.1666667,-281.8333333,-379.5,-490.8333333,-596.8333333,-683.5,-755.8333333,-819.8333333,-882.5,-938.8333333,-978.1666667,-995.5,-998.5,-1007.5,-1037.833333,-1085.5,-1133.5,-1170.166667,-1202.5,-1247.166667,-1305.5,-1360.166667,-1392.833333,-1392.166667,-1362.5,-1312.166667,-1253.166667,-1205.833333,-1192.833333,-1218.833333,-1263.833333,-1290.166667,-1273.833333,-1214.5,6-Ger,31,22.9.21,1
65.5,78.5,85.83333333,74.16666667,44.5,11.5,-0.5,21.83333333,68.83333333,87.16666667,30.83333333,-60.5,-53.5,91.83333333,96.16666667,-638.5,-2678.166667,-6104.833333,-10392.5,-14732.5,-18472.83333,-21287.5,-23094.5,-23936.16667,-23946.5,-23314.83333,-22190.16667,-20631.16667,-18680.16667,-16496.16667,-14368.16667,-12551.5,-11076.83333,-9731.166667,-8235.166667,-6470.5,-4564.5,-2765.5,-1230.833333,81.5,1309.5,2518.5,3633.166667,4539.833333,5223.166667,5785.5,6334.833333,6884.833333,7366.166667,7718.5,7957.5,8145.833333,8333.166667,8524.5,8689.166667,8789.5,8805.166667,8753.833333,8696.833333,8691.833333,8749.833333,8815.833333,8811.5,8703.5,8523.5,8346.166667,8229.5,8173.5,8116.166667,7973.166667,7709.166667,7364.166667,7024.5,6744.5,6522.166667,6326.166667,6151.5,6028.5,5988.166667,6026.833333,6103.833333,6169.833333,6200.166667,6196.5,6169.833333,6129.833333,6071.5,5990.5,5888.166667,5772.5,5652.5,5521.833333,5366.5,5173.833333,4953.166667,4726.166667,4511.833333,4302.166667,4074.166667,3821.833333,3568.166667,3344.5,3165.833333,3006.166667,2816.833333,2570.166667,2278.5,1987.5,1734.166667,1522.5,1328.833333,1126.5,911.1666667,703.5,530.8333333,401.5,294.5,179.8333333,51.16666667,-68.5,-152.8333333,-212.8333333,-288.5,-410.8333333,-562.8333333,-696.5,-778.8333333,-824.1666667,-876.5,-966.5,-1097.5,-1239.833333,-1363.5,-1449.5,-1504.166667,-1537.5,-1551.166667,-1544.5,-1522.166667,-1503.833333,-1512.166667,-1545.5,-1581.166667,-1592.166667,-1574.833333,-1544.833333,-1524.833333,-1519.833333,-1511.166667,-1468.833333,-1385.5,6-Ger,31,22.9.21 ,1
384.1666667,413.1666667,419.5,392.8333333,346.1666667,303.1666667,290.1666667,312.5,347.5,337.8333333,242.5,133.1666667,162.1666667,341.5,315.8333333,-545.8333333,-2673.5,-5863.166667,-9362.833333,-12453.83333,-14901.16667,-16839.83333,-18351.83333,-19278.5,-19432.83333,-18876.16667,-17909.5,-16809.5,-15649.5,-14391.5,-13050.5,-11724.83333,-10489.16667,-9311.5,-8086.5,-6753.833333,-5366.833333,-4040.833333,-2849.166667,-1759.833333,-697.8333333,366.1666667,1376.833333,2254.5,2995.833333,3680.166667,4389.5,5122.5,5796.833333,6330.166667,6706.166667,6965.5,7143.833333,7253.166667,7297.833333,7315.166667,7360.833333,7462.5,7594.5,7703.5,7754.5,7753.5,7724.166667,7673.166667,7593.166667,7488.833333,7389.166667,7316.166667,7250.833333,7141.833333,6954.833333,6707.833333,6457.166667,6239.166667,6062.833333,5923.833333,5838.166667,5824.166667,5886.833333,5994.5,6097.5,6165.5,6199.833333,6210.166667,6195.5,6149.5,6073.166667,5990.166667,5917.833333,5844.166667,5737.166667,5571.5,5355.166667,5107.5,4844.833333,4569.833333,4291.5,4026.833333,3785.833333,3564.5,3346.833333,3123.166667,2903.5,2692.833333,2484.5,2256.833333,2002.166667,1735.166667,1487.833333,1287.166667,1137.5,1016.166667,881.8333333,707.1666667,497.5,290.1666667,115.1666667,-22.5,-151.1666667,-292.8333333,-443.1666667,-579.1666667,-681.8333333,-754.1666667,-815.1666667,-886.8333333,-976.1666667,-1082.5,-1204.833333,-1329.833333,-1442.833333,-1526.166667,-1565.833333,-1565.833333,-1537.5,-1492.833333,-1444.5,-1402.833333,-1378.5,-1378.166667,-1404.5,-1444.833333,-1472.5,-1454.5,-1378.166667,-1259.166667,-1138.166667,-1055.166667,-1023.5,-1027.166667,-1033.833333,6-Ger,31,22.9.21 ,1
